Recall@Threshold,Precision@Threshold,F1@Threshold,FPR@Threshold,Model,ROC-AUC,PR-AUC,LogLoss,BrierScore,BalancedAccuracy@Threshold
0.5993699369936993,0.3780300879931876,0.4636379460400348,0.1925821761293724,XGBoostCalibratedTuned,0.7827366754956389,0.4720855348276334,0.3661918973117588,0.1113950038238448,0.7033938804321634
0.6109810981098109,0.3657327586206896,0.4575665655544321,0.2069256459834768,GradientBoosting,0.7803787141765679,0.4699586103510871,0.3657768646576027,0.1115100648457887,0.7020277260631671
0.8836183618361836,0.233188436779971,0.3689977259486177,0.5674459483213219,XGBoostDeep,0.7823875943579592,0.4711550913710195,0.4092154300570692,0.1272857934236526,0.6580862067574309
0.9753375337533752,0.1754704148719111,0.2974308300395257,0.8950254877834417,LogisticRegression,0.7496623847654584,0.4228758649493151,0.5861794203035966,0.2000711228790694,0.5401560229849668
0.997929792979298,0.173573385518591,0.295712475828499,0.927895939532431,RandomForest,0.7778161686796207,0.4554353655573673,0.5336969559545753,0.1764935577547718,0.5350169267234335
