Model,Threshold,Recall,Precision,F1,FPR
LogisticRegression,0.52,0.6388838883888389,0.3191403264241715,0.4256544031663218,0.2661803480400773
LogisticRegression,0.54,0.6081008100810081,0.3337449982710073,0.4309635441584537,0.2370715415714537
LogisticRegression,0.56,0.5788478847884788,0.3501388359557902,0.4363401974420735,0.2098084021796449
LogisticRegression,0.58,0.5450945094509451,0.3641392580121459,0.4366100717349771,0.1858850413077869
LogisticRegression,0.6,0.5121512151215122,0.3800173645895946,0.4362995054249894,0.1631745473721216
RandomForest,0.1,1.0,0.1690633797458723,0.2892287666775138,0.9598347688521708
RandomForest,0.11,1.0,0.1697167822553542,0.2901844016089432,0.9553875900861312
RandomForest,0.12,1.0,0.1702916877423706,0.291024348076646,0.951502900333978
RandomForest,0.13,1.0,0.170731332503496,0.2916661197379993,0.948549833011074
RandomForest,0.14,0.9999099909991,0.1711525721416796,0.2922767275740953,0.945649499033222
RandomForest,0.15,0.9998199819981998,0.1715759719497691,0.2928900080420825,0.94274916505537
RandomForest,0.16,0.9991899189918992,0.1720311797796339,0.2935258266238316,0.93914571981016
RandomForest,0.17,0.9987398739873988,0.1727299615498373,0.2945228204753878,0.9341360520302338
RandomForest,0.18,0.997929792979298,0.173573385518591,0.295712475828499,0.927895939532431
RandomForest,0.19,0.9967596759675968,0.1747018363097116,0.2972965717200462,0.919564071014238
RandomForest,0.2,0.9946894689468948,0.1761733197296263,0.2993309677943606,0.9083670240815608
RandomForest,0.21,0.9916291629162916,0.1779346210995542,0.3017281516172322,0.8946915099314466
RandomForest,0.22,0.9875787578757876,0.1805199078644291,0.3052441229656419,0.8755141501142556
RandomForest,0.24,0.9778577857785778,0.1867276258572386,0.3135760777012887,0.8317278959395324
RandomForest,0.26,0.9624662466246624,0.1937523781913062,0.3225689678577354,0.7821409738091053
RandomForest,0.28,0.9458145814581458,0.2029198207940676,0.3341495214169873,0.7255405167867816
RandomForest,0.3,0.9237623762376238,0.2141024303744654,0.3476331611482767,0.6621901915978203
RandomForest,0.32,0.898919891989199,0.2261036902875254,0.3613241678726483,0.6008613113025136
RandomForest,0.34,0.8704770477047705,0.2389612314990981,0.3749830363893682,0.5413956758657057
RandomForest,0.36,0.8433843384338434,0.252472179559723,0.3886112435974534,0.4876603972578661
RandomForest,0.38,0.8081908190819082,0.2656430283127718,0.3998574959364075,0.4363156969590437
RandomForest,0.4,0.7773177317731773,0.2817526344980588,0.4135916285529561,0.3869748637721919
RandomForest,0.42,0.7421242124212422,0.2972027972027972,0.4244311747143004,0.3427140094920021
RandomForest,0.44,0.708010801080108,0.3133989401968206,0.4344776160623049,0.302917911759536
RandomForest,0.46,0.676957695769577,0.331015360239426,0.4446217965771038,0.2671822815960625
RandomForest,0.48,0.6458145814581459,0.3484870561950556,0.4526956686330799,0.2357883635085252
RandomForest,0.5,0.6107110711071108,0.3675514626218851,0.4589110585052418,0.2052206011601336
RandomForest,0.52,0.5775877587758775,0.3856370192307692,0.4624864864864865,0.179697662155036
RandomForest,0.54,0.5451845184518452,0.4067284448025786,0.4658872394431197,0.1552997011777113
RandomForest,0.56,0.5149414941494149,0.4278982797307404,0.4674019607843137,0.1344524521005449
RandomForest,0.58,0.4828082808280828,0.4491333835719668,0.4653624257146575,0.1156442256987168
RandomForest,0.6,0.4478847884788479,0.4669231491038754,0.4572058620848073,0.0998593777465284
GradientBoosting,0.1,0.84995499549955,0.2495045842471001,0.3857671017423453,0.499279310950958
GradientBoosting,0.11,0.8156615661566157,0.2657633878819872,0.4009024951336046,0.4400773422394093
GradientBoosting,0.12,0.7824482448244825,0.2816002591512795,0.4141495950452596,0.3898224644049921
GradientBoosting,0.13,0.7494149414941494,0.2956676136363636,0.4240387063916476,0.3486377219194937
GradientBoosting,0.14,0.7193519351935194,0.3097674418604651,0.4330533730696288,0.313025136227808
GradientBoosting,0.15,0.6907290729072907,0.3243448858833474,0.4414150129421915,0.2809984179996484
GradientBoosting,0.16,0.663996399639964,0.338814127589216,0.4486816896268588,0.2530497451221656
GradientBoosting,0.17,0.6391539153915392,0.3543413173652694,0.4559229534510433,0.2274389172086482
GradientBoosting,0.18,0.6109810981098109,0.3657327586206896,0.4575665655544321,0.2069256459834768
GradientBoosting,0.19,0.589018901890189,0.3789010479995368,0.4611535886684754,0.1885568641237476
GradientBoosting,0.2,0.5688568856885688,0.393083716880209,0.46491099014271,0.1715239936719985
GradientBoosting,0.21,0.5488748874887489,0.4043498441747895,0.465656141422626,0.1579012128669362
GradientBoosting,0.22,0.5303330333033304,0.4181985946483071,0.4676376046668518,0.1440850764633503
GradientBoosting,0.24,0.494959495949595,0.442255106964774,0.4671253822629969,0.1219019159782035
GradientBoosting,0.26,0.4640864086408641,0.462338593974175,0.4632108525738927,0.1053963789769731
GradientBoosting,0.28,0.4334833483348335,0.480590759405249,0.4558231981449056,0.0914923536649674
GradientBoosting,0.3,0.4062106210621062,0.5016674077367719,0.4489207201830299,0.0788011952891545
GradientBoosting,0.32,0.3824482448244825,0.5205831903945112,0.440950601909506,0.0687818597293021
GradientBoosting,0.34,0.3586858685868587,0.5393151982676953,0.4308340991404941,0.0598347688521708
GradientBoosting,0.36,0.3360936093609361,0.5550765571577226,0.4186802713460784,0.0526103005800668
GradientBoosting,0.38,0.316021602160216,0.5719172503665092,0.4070960635399153,0.0461944102654245
GradientBoosting,0.4,0.2977497749774977,0.5893461606983788,0.3956227949530587,0.0405167867815081
GradientBoosting,0.42,0.2814581458145814,0.6064778898370831,0.3844829706135497,0.0356653190367375
GradientBoosting,0.44,0.262016201620162,0.6184406203526662,0.3680849718657141,0.0315696959043768
GradientBoosting,0.46,0.2468046804680468,0.6339884393063584,0.3552964042759961,0.0278256284056952
GradientBoosting,0.48,0.2312331233123312,0.6512040557667934,0.3412819661242112,0.0241870275971172
GradientBoosting,0.5,0.2164716471647164,0.6662049861495845,0.3267663043478261,0.0211812269291615
GradientBoosting,0.52,0.2017101710171017,0.6795027289266222,0.3110771793448084,0.0185797152399367
GradientBoosting,0.54,0.1885688568856885,0.6939383901954289,0.2965531884775992,0.0162418702759711
GradientBoosting,0.56,0.1738073807380738,0.704487413352791,0.278824633600462,0.0142380031640007
GradientBoosting,0.58,0.1604860486048605,0.7218623481781377,0.2625920471281296,0.0120759360168746
GradientBoosting,0.6,0.1492349234923492,0.7388591800356507,0.2483151115770555,0.0103005800667955
XGBoostCalibratedTuned,0.1,0.8078307830783078,0.2707717371628552,0.4055947216196673,0.4248725610827913
XGBoostCalibratedTuned,0.11,0.7730873087308731,0.2869791840689632,0.4185774507176101,0.3751098611355247
XGBoostCalibratedTuned,0.12,0.7428442844284429,0.3021638047816058,0.4295864456185097,0.3350325188961153
XGBoostCalibratedTuned,0.13,0.7152115211521152,0.3163720337633381,0.4386904433279964,0.301810511513447
XGBoostCalibratedTuned,0.14,0.6916291629162916,0.3300970873786408,0.4469000814237525,0.2741079275795394
XGBoostCalibratedTuned,0.15,0.6660666066606661,0.3428942125017376,0.4527239913125936,0.249270522060116
XGBoostCalibratedTuned,0.16,0.6431143114311431,0.3557381130196664,0.4580862317679115,0.2274564949903322
XGBoostCalibratedTuned,0.17,0.6218721872187218,0.3678717853149459,0.4622796159379077,0.208683424151872
XGBoostCalibratedTuned,0.18,0.5993699369936993,0.3780300879931876,0.4636379460400348,0.1925821761293724
XGBoostCalibratedTuned,0.19,0.5828082808280828,0.3898019384745048,0.4671548645431261,0.1781683951485322
XGBoostCalibratedTuned,0.2,0.5655265526552655,0.399707360519117,0.4683737746468374,0.1658639479697662
XGBoostCalibratedTuned,0.21,0.5511251125112512,0.4107190770056345,0.4706741486663079,0.1544208120935138
XGBoostCalibratedTuned,0.22,0.5354635463546354,0.4201271186440678,0.4708349821923229,0.1443311654069256
XGBoostCalibratedTuned,0.24,0.5054005400540054,0.438432107441243,0.4695404942091399,0.126419405870979
XGBoostCalibratedTuned,0.26,0.4787578757875788,0.4550432030113782,0.4665994122549234,0.1119704693267709
XGBoostCalibratedTuned,0.28,0.4537353735373537,0.47002331002331,0.4617357453629493,0.0999121110915802
XGBoostCalibratedTuned,0.3,0.4325832583258326,0.4856016974840861,0.4575617651259104,0.089488486552997
XGBoostCalibratedTuned,0.32,0.4132313231323132,0.5017486338797814,0.453208292201382,0.0801371066971348
XGBoostCalibratedTuned,0.34,0.3923492349234923,0.5172045562411011,0.4462073907257651,0.0715239936719985
XGBoostCalibratedTuned,0.36,0.3729072907290729,0.531562740569669,0.4383199322894625,0.0641764809281068
XGBoostCalibratedTuned,0.38,0.3535553555355535,0.5447233393426709,0.4287975547186289,0.0577078572684127
XGBoostCalibratedTuned,0.4,0.3347434743474347,0.5596689240030098,0.4189242466910729,0.051432589207242
XGBoostCalibratedTuned,0.42,0.3171017101710171,0.5728455284552846,0.4082271147161066,0.0461768324837405
XGBoostCalibratedTuned,0.44,0.3026102610261026,0.5877622377622378,0.3995246583481877,0.0414484092107576
XGBoostCalibratedTuned,0.46,0.2854185418541854,0.6013654466148303,0.3871085881706647,0.036948497099666
XGBoostCalibratedTuned,0.48,0.2699369936993699,0.614045864045864,0.3750156308615731,0.0331341184742485
XGBoostCalibratedTuned,0.5,0.2537353735373537,0.6261661483784985,0.3611324622085575,0.0295834065740903
XGBoostCalibratedTuned,0.52,0.2378937893789379,0.6425966447848286,0.3472377323786376,0.0258393390754086
XGBoostCalibratedTuned,0.54,0.2227722772277227,0.6646079484425349,0.3336928677362815,0.0219546493232554
XGBoostCalibratedTuned,0.56,0.2055805580558055,0.6789536266349584,0.3156003869006494,0.0189840042186676
XGBoostCalibratedTuned,0.58,0.1901890189018902,0.6966699637322783,0.2988050625751255,0.0161715591492353
XGBoostCalibratedTuned,0.6,0.1718271827182718,0.7107222635889799,0.2767468831545375,0.0136579363684303
XGBoostDeep,0.1,0.9814581458145816,0.1854074917957525,0.3118948527624033,0.8420987871330639
XGBoostDeep,0.11,0.9731773177317732,0.1893387503502381,0.3170023748790571,0.8137106697134822
XGBoostDeep,0.12,0.963816381638164,0.1939855072463768,0.3229678781480923,0.7820706626823695
XGBoostDeep,0.13,0.9537353735373536,0.199349048971836,0.3297698520143784,0.7480576551239234
XGBoostDeep,0.14,0.9397839783978398,0.205010897524004,0.3365947226744467,0.7116892248198278
XGBoostDeep,0.15,0.9275427542754276,0.2113195939710858,0.3442171189979123,0.6760414835647741
XGBoostDeep,0.16,0.9144014401440144,0.2184778167272414,0.3526879480636706,0.638776586394797
XGBoostDeep,0.17,0.898919891989199,0.2258786809607816,0.3610368013881859,0.6016347336966075
XGBoostDeep,0.18,0.8836183618361836,0.233188436779971,0.3689977259486177,0.5674459483213219
XGBoostDeep,0.19,0.8688568856885689,0.2410959588391028,0.3774536638773754,0.5341008964668659
XGBoostDeep,0.2,0.8526552655265527,0.2492238884504078,0.3857084690553746,0.5016171559149235
XGBoostDeep,0.21,0.8348334833483348,0.2569038584051187,0.3929002605214665,0.4715767270170504
XGBoostDeep,0.22,0.8191719171917192,0.2655598027486796,0.4010929684229082,0.4424327649850589
XGBoostDeep,0.24,0.7873987398739875,0.281793583301121,0.4150495801110215,0.3919142204253823
XGBoostDeep,0.26,0.7554455445544555,0.2976768930661465,0.4270703472840605,0.3480752329056073
XGBoostDeep,0.28,0.7244824482448244,0.3141318346797799,0.4382435412299567,0.3089119353137634
XGBoostDeep,0.3,0.6934293429342935,0.3309562677205945,0.4480632778876352,0.2737563719458604
XGBoostDeep,0.32,0.6621962196219622,0.347192071731949,0.4555417956656347,0.2431534540341009
XGBoostDeep,0.34,0.6302430243024303,0.3616548731986984,0.4595845229890716,0.2172438038319564
XGBoostDeep,0.36,0.5999099909990999,0.3791455714204448,0.4646380145700443,0.1918439092986465
XGBoostDeep,0.38,0.5706570657065707,0.3958294312293188,0.4674309728314963,0.1701001933555985
XGBoostDeep,0.4,0.5461746174617462,0.4111389660546107,0.4691329390390042,0.1527685006152223
XGBoostDeep,0.42,0.5216021602160216,0.4278331487633813,0.4700872034070168,0.136227808050624
XGBoostDeep,0.44,0.4963996399639964,0.4422259642370299,0.4677494593104618,0.1222710493935665
XGBoostDeep,0.46,0.4733573357335733,0.4585404132879937,0.4658310819788299,0.1091580242573387
XGBoostDeep,0.48,0.4497749774977497,0.4755877034358047,0.4623213211824027,0.0968535770785726
XGBoostDeep,0.5,0.4261026102610261,0.4908751555371215,0.4562012142237641,0.0863069080682017
XGBoostDeep,0.52,0.4054005400540054,0.506636670416198,0.4504,0.0770961504658112
XGBoostDeep,0.54,0.3833483348334833,0.5236690028279848,0.4426544717559632,0.068096326243628
XGBoostDeep,0.56,0.3611161116111611,0.5419424557611779,0.4334251606978879,0.0596062576902794
XGBoostDeep,0.58,0.337983798379838,0.5587797619047619,0.4212002243409983,0.0521181226929161
XGBoostDeep,0.6,0.3164716471647165,0.5746976135992155,0.4081727420478291,0.0457373879416417
