Model,Threshold,Recall,Precision,F1,FPR
LogisticRegression,0.4,0.8035019455252919,0.25306372549019607,0.3849021435228332,0.4143439836845683
LogisticRegression,0.42,0.7879377431906615,0.2645329849771391,0.3960880195599022,0.38273283480625425
LogisticRegression,0.44,0.7723735408560312,0.27665505226480835,0.40738840430990253,0.3528212100611829
LogisticRegression,0.46,0.7412451361867705,0.2851796407185629,0.4118918918918919,0.32460910944935417
LogisticRegression,0.48,0.7276264591439688,0.29800796812749003,0.4228377614471453,0.29945615227736233
LogisticRegression,0.5,0.7062256809338522,0.3145580589254766,0.4352517985611511,0.2688647178789939
LogisticRegression,0.52,0.6712062256809338,0.32701421800947866,0.4397705544933078,0.24133242692046228
LogisticRegression,0.54,0.6459143968871596,0.3391215526046987,0.4447421299397187,0.21991842284160434
LogisticRegression,0.56,0.6128404669260701,0.34501642935377874,0.4414856341976174,0.20326308633582596
LogisticRegression,0.58,0.5933852140077821,0.3626634958382878,0.45018450184501846,0.18218898708361658
LogisticRegression,0.6,0.5622568093385214,0.37242268041237114,0.448062015503876,0.1655336505778382
RandomForest,0.1,0.9941634241245136,0.16441441441441443,0.28216454997239093,0.8827328348062542
RandomForest,0.11,0.9902723735408561,0.16759960487323017,0.2866798085046466,0.8592794017675051
RandomForest,0.12,0.9902723735408561,0.17236708432102946,0.2936256129218344,0.8307273963290279
RandomForest,0.13,0.9863813229571985,0.17814476458186929,0.30178571428571427,0.7950373895309314
RandomForest,0.14,0.9766536964980544,0.18321167883211678,0.30854333128457284,0.760707002039429
RandomForest,0.15,0.9727626459143969,0.18917896329928113,0.31675641431738993,0.7284160435078179
RandomForest,0.16,0.9649805447470817,0.19705999205403257,0.32728472451336194,0.6869476546566962
RandomForest,0.17,0.943579766536965,0.20275919732441472,0.33379215416379904,0.6481985044187627
RandomForest,0.18,0.9202334630350194,0.2073651907058308,0.3384615384615385,0.6145479265805575
RandomForest,0.19,0.9027237354085603,0.21641791044776118,0.3491346877351392,0.5710401087695445
RandomForest,0.2,0.8852140077821011,0.22184300341296928,0.35477582846003897,0.5424881033310673
RandomForest,0.21,0.8735408560311284,0.23037455105182145,0.3645960211124645,0.5098572399728076
RandomForest,0.22,0.8443579766536965,0.23702894593118515,0.3701492537313433,0.47484704282800816
RandomForest,0.24,0.8171206225680934,0.2556299452221546,0.3894297635605007,0.4157036029911625
RandomForest,0.26,0.7723735408560312,0.2698844323589395,0.4,0.3650577838205302
RandomForest,0.28,0.7392996108949417,0.2896341463414634,0.41621029572836804,0.3167912984364378
RandomForest,0.3,0.7062256809338522,0.309462915601023,0.4303497332542976,0.27532290958531613
RandomForest,0.32,0.6634241245136187,0.3330078125,0.4434330299089727,0.23215499660095174
RandomForest,0.34,0.6284046692607004,0.3545554335894621,0.4533333333333333,0.19986403806934058
RandomForest,0.36,0.5992217898832685,0.38213399503722084,0.4666666666666667,0.16927260367097213
RandomForest,0.38,0.5622568093385214,0.3997233748271093,0.46725949878738887,0.14751869476546567
RandomForest,0.4,0.5311284046692607,0.4187116564417178,0.46826758147512865,0.12882392929979605
RandomForest,0.42,0.4883268482490272,0.43275862068965515,0.45886654478976235,0.11182868796736914
RandomForest,0.44,0.45525291828793774,0.44656488549618323,0.4508670520231214,0.09857239972807613
RandomForest,0.46,0.42996108949416345,0.48253275109170307,0.4547325102880658,0.0805574439157036
RandomForest,0.48,0.4066147859922179,0.5048309178743962,0.4504310344827586,0.06968048946295037
RandomForest,0.5,0.38132295719844356,0.5297297297297298,0.4434389140271493,0.05914343983684568
RandomForest,0.52,0.3560311284046693,0.5273775216138329,0.4250871080139373,0.0557443915703603
RandomForest,0.54,0.32684824902723736,0.5508196721311476,0.41025641025641024,0.04656696125084976
RandomForest,0.56,0.2918287937743191,0.5514705882352942,0.3816793893129771,0.04146838885112169
RandomForest,0.58,0.2509727626459144,0.57847533632287,0.35006784260515605,0.03195105370496261
RandomForest,0.6,0.2140077821011673,0.5913978494623656,0.3142857142857143,0.02583276682528892
GradientBoosting,0.1,0.7898832684824902,0.25892857142857145,0.3900096061479347,0.39496940856560164
GradientBoosting,0.11,0.7645914396887159,0.27617709065354884,0.40578213732576146,0.35010197144799454
GradientBoosting,0.12,0.7295719844357976,0.2945797329143755,0.4196978175713486,0.3052345343303875
GradientBoosting,0.13,0.7120622568093385,0.31069609507640067,0.4326241134751773,0.2760027192386132
GradientBoosting,0.14,0.6964980544747081,0.3269406392694064,0.4449968924798011,0.2505098572399728
GradientBoosting,0.15,0.6789883268482491,0.3438423645320197,0.4565075212557227,0.22637661454792657
GradientBoosting,0.16,0.6575875486381323,0.3572938689217759,0.46301369863013697,0.20666213460231136
GradientBoosting,0.17,0.6439688715953308,0.37232845894263217,0.4718460441910192,0.18966689326988442
GradientBoosting,0.18,0.6108949416342413,0.37968561064087064,0.46830723340790453,0.1743711760707002
GradientBoosting,0.19,0.5914396887159533,0.390745501285347,0.47058823529411764,0.1611148878314072
GradientBoosting,0.2,0.5817120622568094,0.40846994535519127,0.4799357945425361,0.14717878993881714
GradientBoosting,0.21,0.566147859922179,0.4199134199134199,0.48218724109362054,0.13664174031271245
GradientBoosting,0.22,0.5603112840466926,0.42921013412816694,0.4860759493670886,0.1301835486063902
GradientBoosting,0.24,0.5369649805447471,0.4524590163934426,0.49110320284697506,0.11352821210061183
GradientBoosting,0.26,0.5058365758754864,0.466786355475763,0.48552754435107376,0.10095173351461591
GradientBoosting,0.28,0.48249027237354086,0.48249027237354086,0.48249027237354086,0.09041468388851122
GradientBoosting,0.3,0.4571984435797665,0.5021367521367521,0.4786150712830957,0.07919782460910944
GradientBoosting,0.32,0.4474708171206226,0.5311778290993071,0.4857444561774023,0.0690006798096533
GradientBoosting,0.34,0.4280155642023346,0.5486284289276808,0.4808743169398907,0.06152277362338545
GradientBoosting,0.36,0.41050583657587547,0.5626666666666666,0.4746906636670416,0.0557443915703603
GradientBoosting,0.38,0.3852140077821012,0.5722543352601156,0.4604651162790698,0.05030591434398368
GradientBoosting,0.4,0.3638132295719844,0.5917721518987342,0.4506024096385542,0.04384772263766146
GradientBoosting,0.42,0.35019455252918286,0.5960264900662252,0.4411764705882353,0.04146838885112169
GradientBoosting,0.44,0.33657587548638135,0.6156583629893239,0.43522012578616354,0.036709721278042146
GradientBoosting,0.46,0.3035019455252918,0.609375,0.4051948051948052,0.03399048266485384
GradientBoosting,0.48,0.2918287937743191,0.6198347107438017,0.3968253968253968,0.03127124405166554
GradientBoosting,0.5,0.2704280155642023,0.6261261261261262,0.37771739130434784,0.02821210061182869
GradientBoosting,0.52,0.25680933852140075,0.6470588235294118,0.36768802228412256,0.024473147518694765
GradientBoosting,0.54,0.24124513618677043,0.6702702702702703,0.3547925608011445,0.020734194425560844
GradientBoosting,0.56,0.2178988326848249,0.6787878787878788,0.32989690721649484,0.018014955812372536
GradientBoosting,0.58,0.20038910505836577,0.7006802721088435,0.31164901664145234,0.01495581237253569
GradientBoosting,0.6,0.1828793774319066,0.6861313868613139,0.2887864823348694,0.014615907545887152
XGBoostCalibratedTuned,0.1,0.7762645914396887,0.26832548755884333,0.3988005997001499,0.3698164513936098
XGBoostCalibratedTuned,0.11,0.745136186770428,0.2868913857677903,0.4142779881016766,0.3235893949694086
XGBoostCalibratedTuned,0.12,0.72568093385214,0.30424143556280586,0.42873563218390803,0.2899388171312033
XGBoostCalibratedTuned,0.13,0.6984435797665369,0.3216845878136201,0.4404907975460123,0.2573079537729436
XGBoostCalibratedTuned,0.14,0.6770428015564203,0.3317445185891325,0.44529750479846447,0.23827328348062543
XGBoostCalibratedTuned,0.15,0.6595330739299611,0.34486266531027465,0.4529058116232465,0.21889870836165873
XGBoostCalibratedTuned,0.16,0.6381322957198443,0.3584699453551913,0.45906228131560534,0.19952413324269205
XGBoostCalibratedTuned,0.17,0.6206225680933852,0.3726635514018692,0.4656934306569343,0.1825288919102651
XGBoostCalibratedTuned,0.18,0.5953307392996109,0.38345864661654133,0.46646341463414637,0.1672331747110809
XGBoostCalibratedTuned,0.19,0.585603112840467,0.3934640522875817,0.47068021892103207,0.15771583956492183
XGBoostCalibratedTuned,0.2,0.5719844357976653,0.41350210970464135,0.48,0.14174031271244053
XGBoostCalibratedTuned,0.21,0.5642023346303502,0.424597364568082,0.48454469507101083,0.1335825968728756
XGBoostCalibratedTuned,0.22,0.5544747081712063,0.4344512195121951,0.48717948717948717,0.12610469068660776
XGBoostCalibratedTuned,0.24,0.5350194552529183,0.459866220735786,0.49460431654676257,0.10978925900747791
XGBoostCalibratedTuned,0.26,0.5097276264591439,0.4720720720720721,0.490177736202058,0.09959211420802175
XGBoostCalibratedTuned,0.28,0.4785992217898833,0.48520710059171596,0.48188050930460335,0.08871515975526853
XGBoostCalibratedTuned,0.3,0.4591439688715953,0.502127659574468,0.4796747967479675,0.07953772943575799
XGBoostCalibratedTuned,0.32,0.44357976653696496,0.5158371040723982,0.4769874476987448,0.07273963290278722
XGBoostCalibratedTuned,0.34,0.4143968871595331,0.5233415233415234,0.46254071661237783,0.06594153636981645
XGBoostCalibratedTuned,0.36,0.39883268482490275,0.5423280423280423,0.45964125560538116,0.058803535010197146
XGBoostCalibratedTuned,0.38,0.3832684824902724,0.5596590909090909,0.45496535796766746,0.05268524813052345
XGBoostCalibratedTuned,0.4,0.3657587548638132,0.5749235474006116,0.4470868014268728,0.04724677090414684
XGBoostCalibratedTuned,0.42,0.34824902723735407,0.5811688311688312,0.43552311435523117,0.04384772263766146
XGBoostCalibratedTuned,0.44,0.33073929961089493,0.5923344947735192,0.42446941323345816,0.03976886471787899
XGBoostCalibratedTuned,0.46,0.321011673151751,0.6088560885608856,0.42038216560509556,0.03602991162474507
XGBoostCalibratedTuned,0.48,0.3035019455252918,0.6141732283464567,0.40625,0.03331067301155676
XGBoostCalibratedTuned,0.5,0.28599221789883267,0.6336206896551724,0.3941018766756032,0.028891910265125765
XGBoostCalibratedTuned,0.52,0.2723735408560311,0.639269406392694,0.3819918144611187,0.026852481305234533
XGBoostCalibratedTuned,0.54,0.24708171206225682,0.6614583333333334,0.3597733711048159,0.022093813732154997
XGBoostCalibratedTuned,0.56,0.2237354085603113,0.6764705882352942,0.3362573099415205,0.018694765465669613
XGBoostCalibratedTuned,0.58,0.20817120622568094,0.6815286624203821,0.31892697466467956,0.01699524133242692
XGBoostCalibratedTuned,0.6,0.188715953307393,0.6830985915492958,0.29573170731707316,0.015295717199184228
XGBoostDeep,0.1,0.9085603112840467,0.2118874773139746,0.34363502575423105,0.5904146838885113
XGBoostDeep,0.11,0.8891050583657587,0.21939510321651465,0.3519445514054678,0.5526852481305234
XGBoostDeep,0.12,0.8657587548638133,0.22611788617886178,0.3585817888799355,0.517675050985724
XGBoostDeep,0.13,0.8365758754863813,0.23280996210070384,0.3642524354087251,0.4816451393609789
XGBoostDeep,0.14,0.8171206225680934,0.24096385542168675,0.3721754541426673,0.4496940856560163
XGBoostDeep,0.15,0.7996108949416343,0.2529230769230769,0.38429172510518933,0.4126444595513256
XGBoostDeep,0.16,0.7937743190661478,0.26407766990291265,0.3963088878096163,0.3864717878993882
XGBoostDeep,0.17,0.7821011673151751,0.2729124236252546,0.40463009562154,0.36403806934058464
XGBoostDeep,0.18,0.7607003891050583,0.27750177430801987,0.40665626625065004,0.3460231135282121
XGBoostDeep,0.19,0.7431906614785992,0.28422619047619047,0.41119483315392896,0.32698844323589393
XGBoostDeep,0.2,0.72568093385214,0.29140625,0.4158305462653289,0.3082936777702243
XGBoostDeep,0.21,0.7120622568093385,0.2978030919446705,0.4199655765920826,0.29333786539768864
XGBoostDeep,0.22,0.7042801556420234,0.3101970865467009,0.43069601427721593,0.27362338545207343
XGBoostDeep,0.24,0.6770428015564203,0.3255378858746492,0.4396715097915351,0.24507138001359619
XGBoostDeep,0.26,0.6478599221789884,0.34014300306435136,0.44608171466845276,0.21957851801495581
XGBoostDeep,0.28,0.622568093385214,0.35437430786268,0.4516584333098095,0.19816451393609788
XGBoostDeep,0.3,0.603112840466926,0.3785103785103785,0.46511627906976744,0.17301155676410604
XGBoostDeep,0.32,0.5622568093385214,0.3894878706199461,0.4601910828025478,0.1539768864717879
XGBoostDeep,0.34,0.5408560311284046,0.4034833091436865,0.4621778886118038,0.1397008837525493
XGBoostDeep,0.36,0.5252918287937743,0.4166666666666667,0.46471600688468157,0.12848402447314752
XGBoostDeep,0.38,0.5155642023346303,0.4301948051948052,0.4690265486725664,0.11930659415363698
XGBoostDeep,0.4,0.48638132295719844,0.43859649122807015,0.4612546125461255,0.10876954452753229
XGBoostDeep,0.42,0.46108949416342415,0.44716981132075473,0.4540229885057471,0.09959211420802175
XGBoostDeep,0.44,0.44357976653696496,0.46247464503042596,0.4528301886792453,0.09007477906186268
XGBoostDeep,0.46,0.4280155642023346,0.48034934497816595,0.45267489711934156,0.08089734874235215
XGBoostDeep,0.48,0.4143968871595331,0.4976635514018692,0.45222929936305734,0.07307953772943576
XGBoostDeep,0.5,0.39883268482490275,0.5203045685279187,0.45154185022026433,0.06424201223657376
XGBoostDeep,0.52,0.3852140077821012,0.5336927223719676,0.44745762711864406,0.058803535010197146
XGBoostDeep,0.54,0.3715953307392996,0.5441595441595442,0.4416184971098266,0.054384772263766146
XGBoostDeep,0.56,0.3521400778210117,0.5484848484848485,0.42890995260663506,0.050645819170632225
XGBoostDeep,0.58,0.33073929961089493,0.5592105263157895,0.4156479217603912,0.045547246770904146
XGBoostDeep,0.6,0.3132295719844358,0.5854545454545454,0.40811153358681873,0.03874915023793338
