Model,Threshold,Recall,Precision,F1,FPR
GradientBoosting,0.3,0.2022754332583675,0.4655907429963459,0.2820252697592917,0.028563988216337623
GradientBoosting,0.32,0.1841513427702077,0.48535564853556484,0.2669991368562386,0.02402304649989421
GradientBoosting,0.34,0.17092207964016404,0.5106719367588933,0.256120527306968,0.020149411630670074
GradientBoosting,0.36,0.1578251091414208,0.5316399286987522,0.24339487911863716,0.017105841376279685
GradientBoosting,0.38,0.14340521232967324,0.5455460493205838,0.22711083176199456,0.014697026415585684
GradientBoosting,0.4,0.13229263130043656,0.5643340857787811,0.2143392991104919,0.012564899659836266
GradientBoosting,0.42,0.12197380605900252,0.5839138695376821,0.20179470343620048,0.010693185332269983
GradientBoosting,0.44,0.11125810292366715,0.5943462897526501,0.18743035435703143,0.00934229586106997
GradientBoosting,0.46,0.1023944966265379,0.6084905660377359,0.1752915864567999,0.008105336827200079
GradientBoosting,0.48,0.0926048419103056,0.6205673758865248,0.16116035455278002,0.0069660324538988625
GradientBoosting,0.5,0.08546103982008202,0.6415094339622641,0.1508288582769087,0.005875555410881984
GradientBoosting,0.52,0.07593597036645058,0.658256880733945,0.13616415609061797,0.00485018147491089
GradientBoosting,0.54,0.06879216827622701,0.6779661016949152,0.12490992073024261,0.004020116860077147
GradientBoosting,0.56,0.06310358513030824,0.6973684210526315,0.115734562659226,0.0033690857896193096
GradientBoosting,0.58,0.056092075671385105,0.7102177554438861,0.10397253555664542,0.0028157093797301475
GradientBoosting,0.6,0.050535785156766766,0.71939736346516,0.09443757725587144,0.002425090737455445
XGBoostCalibrated,0.2,0.283635401508136,0.385958595859586,0.32697880128107365,0.0555166745332921
XGBoostCalibrated,0.22,0.2566477047228469,0.4021558872305141,0.3133327949608334,0.04693934018001009
XGBoostCalibrated,0.24,0.23376107950787142,0.4214166467922728,0.30071477195371,0.039485034423267854
XGBoostCalibrated,0.26,0.2160338669136129,0.4421879230977525,0.29025950942054746,0.03352810012857864
XGBoostCalibrated,0.28,0.20029104378886095,0.4606023729844843,0.279181264982482,0.028856952198043653
XGBoostCalibrated,0.3,0.18640031750231512,0.47990463215258855,0.2685088137208194,0.02485311111472795
