Recall@Threshold,Precision@Threshold,F1@Threshold,FPR@Threshold,Model,ROC-AUC,PR-AUC,LogLoss,BrierScore,BalancedAccuracy@Threshold
0.8952536824877251,0.27435736677115985,0.4200019195700163,0.7806405611654976,ExtraTrees,0.6458025396391249,0.3844582945777396,0.65282188350776,0.23012998746664437,0.5573065606611137
0.8483165770399813,0.28629764065335755,0.42811209439528025,0.6971980266707778,RandomForest,0.6522713972984051,0.39168037213580603,0.6392152677690389,0.22369800261599226,0.5755592751846017
0.8480827682955343,0.28189236448416555,0.42313861588264456,0.7122677869421106,LogisticRegression,0.6445630405993665,0.3884125592754778,0.6604818075012743,0.23393262639093973,0.5679074906767119
0.788812251578209,0.29617030615604084,0.4306479664289247,0.6180143374701302,ExtraTreesTuned,0.6464832904335529,0.38586807984736304,0.6229689765816608,0.21576239507125297,0.5853989570540393
0.6066167874678513,0.341280541944819,0.4368120883052381,0.38601325830571187,XGBoostRaw,0.6539142155211988,0.3991933327141245,0.5874365683753685,0.1996925175189972,0.6103017645810698
0.6018821603927987,0.3391745446160941,0.4338593127857248,0.38661065289447316,RandomForestTuned,0.650758316750779,0.3901996611886942,0.5876681617324712,0.199230065479436,0.6076357537491628
0.18856675239653964,0.49776269094275577,0.27351731739370044,0.0627264318199337,XGBoostCalibratedTuned,0.6560052047181821,0.40100469355034585,0.5290705729006783,0.1744023076111391,0.5629201602883029
0.17459667991582886,0.5085120871637726,0.25994256374554,0.055634779927541816,XGBoostCalibrated,0.6559925910671363,0.40077053416893405,0.5297303954008243,0.17453838540679453,0.5594809499941436
0.1668225391629647,0.5160940325497287,0.25214241540772153,0.05156864256532799,GradientBoosting,0.6557307812113722,0.4006275684739758,0.5292300225197556,0.17443215117231084,0.5576269482988183
