Model,Threshold,Recall,Precision,F1,FPR
RandomForest,0.36,0.9454056581716156,0.26391449783797016,0.4126388835737885,0.8693247514067679
RandomForest,0.38,0.9023848491933598,0.27347611202635913,0.4197446947348387,0.7903530409311648
RandomForest,0.4,0.8483165770399813,0.28629764065335755,0.42811209439528025,0.6971980266707778
RandomForest,0.42,0.7835515548281505,0.30079658925165487,0.4347121106480956,0.600477915671009
RandomForest,0.44,0.7132335749357026,0.31684453792422945,0.43877092360524284,0.5069952979264627
RandomForest,0.46,0.6389992985737667,0.3327246165084003,0.4375950684492835,0.42249286980652123
RandomForest,0.48,0.5686813186813187,0.3493608158575122,0.432823204911469,0.3491675017343714
RandomForest,0.5,0.4978957212999766,0.36655478096221705,0.4222475586179547,0.28366607569567565
RandomForest,0.52,0.4314940378770166,0.3853220586700073,0.40710307174764243,0.2269328605565405
RandomForest,0.54,0.3659106850596212,0.4048897225276502,0.38441462740642945,0.17731056810298312
RandomForest,0.56,0.3038344634089315,0.42596082930426943,0.3546791307017843,0.13499190626686194
RandomForest,0.58,0.25070142623334113,0.44859324338458323,0.3216468559001087,0.10159562167578817
RandomForest,0.6,0.20528407762450315,0.4762033898305085,0.2868929461258833,0.074443074076929
RandomForestTuned,0.2,0.9969020341360767,0.25008798169980645,0.3998640157554159,0.9855276343174285
RandomForestTuned,0.22,0.9954407294832827,0.25093196988226973,0.4008237716975581,0.9796693131889308
RandomForestTuned,0.24,0.9915828851999064,0.2522152839726435,0.40214299260383085,0.9692438140753873
RandomForestTuned,0.26,0.9855623100303952,0.2541680484790015,0.4041176329602378,0.9534610344561782
RandomForestTuned,0.28,0.9737549684358195,0.2570159063208726,0.4066890448581019,0.9280428582440453
RandomForestTuned,0.3,0.9517184942716858,0.2624097472924188,0.4113901662539795,0.881947120943498
RandomForestTuned,0.32,0.9092822071545476,0.2719818165923595,0.41871795216882224,0.8024165574655053
RandomForestTuned,0.34,0.8475566986205284,0.2857255458343186,0.42737561895779297,0.6985277114006012
RandomForestTuned,0.36,0.7698152910918868,0.3022860815277268,0.4341090381699519,0.5857935712633932
RandomForestTuned,0.38,0.6853518821603928,0.32011903786823925,0.43640085605285195,0.47988129191397516
RandomForestTuned,0.4,0.6018821603927987,0.3391745446160941,0.4338593127857248,0.38661065289447316
RandomForestTuned,0.42,0.5241992050502688,0.3595253367543297,0.42651954722724245,0.30787019193710013
RandomForestTuned,0.44,0.45095861585223285,0.37952577725305,0.41217010364355167,0.2430625144530949
RandomForestTuned,0.46,0.38233574935702597,0.3990604600085413,0.39051911997373057,0.18981731288059817
RandomForestTuned,0.48,0.3198503624035539,0.4225808942775504,0.3641081944305819,0.14408772065058198
RandomForestTuned,0.5,0.26443768996960487,0.44470657623120025,0.3316593966496829,0.1088607107068527
RandomForestTuned,0.52,0.2165068973579612,0.46556058320764204,0.2955633578040217,0.0819394126262237
RandomForestTuned,0.54,0.17494739303249943,0.4882544861337684,0.2575953180135984,0.0604524782240037
RandomForestTuned,0.56,0.13882394201543138,0.5114125753660638,0.21837072453107761,0.043725429738688044
RandomForestTuned,0.58,0.10819499649286883,0.5341991341991342,0.17994458756622758,0.031103060201957914
RandomForestTuned,0.6,0.08376198269815291,0.5628436763550668,0.1458227332858451,0.0214483928158483
ExtraTrees,0.2,1.0,0.24794202898550724,0.3973614530589492,1.0
ExtraTrees,0.22,0.9999415478138882,0.24794190967592325,0.39735668493914333,0.9999421876204424
ExtraTrees,0.24,0.9999415478138882,0.2479526908526952,0.39737052995900163,0.9998843752408849
ExtraTrees,0.26,0.999766191255553,0.2480062639561523,0.3974254711062574,0.9994218762044246
ExtraTrees,0.28,0.9993570259527707,0.24825753615612475,0.3977156415743929,0.9976682340245124
ExtraTrees,0.3,0.9978372691138648,0.24872149777810154,0.39818993970353267,0.9936791798350421
ExtraTrees,0.32,0.9947393032499415,0.24979450446218882,0.3993148434933596,0.9849302397286672
ExtraTrees,0.34,0.987783493102642,0.25218247750369344,0.4017879432708425,0.9656979881291914
ExtraTrees,0.36,0.9706570025718962,0.25633663672007656,0.40556844547563803,0.9283897325213906
ExtraTrees,0.38,0.9411971007715688,0.2632594336537833,0.41143704006541293,0.8683804825406614
ExtraTrees,0.4,0.8952536824877251,0.27435736677115985,0.4200019195700163,0.7806405611654976
ExtraTrees,0.42,0.831540799625906,0.287046004842615,0.4267714645707086,0.6809142064287366
ExtraTrees,0.44,0.7584171148000936,0.3029560100868591,0.4329618259476775,0.5752909889771063
ExtraTrees,0.46,0.6807926116436754,0.3191133760754014,0.4345409095996717,0.47889848146149694
ExtraTrees,0.48,0.6031681084872574,0.33651839290373076,0.43201038265092523,0.39206428736606797
ExtraTrees,0.5,0.5260696750058452,0.35294117647058826,0.4224558768306421,0.31796808756648426
ExtraTrees,0.52,0.4506079027355623,0.370625,0.406721536351166,0.25227395359593
ExtraTrees,0.54,0.37859480944587326,0.3904629852905715,0.38443732193732194,0.19484698990210436
ExtraTrees,0.56,0.3133037175590367,0.4123076923076923,0.3560515477613923,0.1472288599398751
ExtraTrees,0.58,0.2519289221416881,0.4360582760016188,0.3193538826318909,0.10741540121791412
ExtraTrees,0.6,0.19815291091886836,0.45841784989858014,0.27670081214545156,0.07717952670931935
ExtraTreesTuned,0.2,0.9998830956277764,0.24796335488359958,0.39737960833507563,0.9997687504817698
ExtraTreesTuned,0.22,0.9997077390694412,0.24807809463026892,0.3975130737943056,0.9989786479611501
ExtraTreesTuned,0.24,0.9991232172083236,0.24831844265272027,0.39777526965546933,0.9971093810221229
ExtraTreesTuned,0.26,0.997311199438859,0.24881875984366797,0.3982726423902894,0.9926385570030063
ExtraTreesTuned,0.28,0.9940963292027122,0.24982739625413147,0.399305025650658,0.9841208664148616
ExtraTreesTuned,0.3,0.987783493102642,0.25186300226541075,0.4013823571326778,0.9673360055499884
ExtraTreesTuned,0.32,0.9746902034136077,0.2554929059540956,0.40486075703498675,0.9363871116935173
ExtraTreesTuned,0.34,0.9503740939911153,0.26133989134278457,0.4099493204911626,0.8855893008556233
ExtraTreesTuned,0.36,0.9122048164601356,0.2702290869422175,0.4169438544463592,0.8121675788175441
ExtraTreesTuned,0.38,0.8572597615150807,0.2817567048336279,0.424117987275882,0.7204578740460957
ExtraTreesTuned,0.4,0.788812251578209,0.29617030615604084,0.4306479664289247,0.6180143374701302
ExtraTreesTuned,0.42,0.7139934533551555,0.31293231541732847,0.4351465925688433,0.5168234024512449
ExtraTreesTuned,0.44,0.6315758709375731,0.32909965886939574,0.4327192631157389,0.42447776150466354
ExtraTreesTuned,0.46,0.5546527940144962,0.3482968727059169,0.42789502164502163,0.3421529330147229
ExtraTreesTuned,0.48,0.4755085340191723,0.36624347199711865,0.41378433367243134,0.2712749556771757
ExtraTreesTuned,0.5,0.4012742576572364,0.3863035282201339,0.39364660684079245,0.21016727048485315
ExtraTreesTuned,0.52,0.3333528173953706,0.40867072733787174,0.3671892605350417,0.1590225853696138
ExtraTreesTuned,0.54,0.27262099602525136,0.4319718440307493,0.33427701128829956,0.11818777460880289
ExtraTreesTuned,0.56,0.21744213233574936,0.4549345725816314,0.29424560015819656,0.08588992522932244
ExtraTreesTuned,0.58,0.16729015665185878,0.47899581589958157,0.24797469999566782,0.05998997918754336
ExtraTreesTuned,0.6,0.12748421790974981,0.5083916083916084,0.2038508271801103,0.04064210282895244
GradientBoosting,0.2,0.7681786298807576,0.3044384729429207,0.4360607870462539,0.5786248361982579
GradientBoosting,0.22,0.6744797755436053,0.3259236244492148,0.4394804996953077,0.4598974793802513
GradientBoosting,0.24,0.5830021042787,0.3473324975623346,0.4353177374301676,0.3611732058891544
GradientBoosting,0.26,0.5018120177694646,0.369120302691547,0.4253579745330228,0.2827603484159408
GradientBoosting,0.28,0.43050035071311665,0.3909235668789809,0.40975854011349727,0.2211323518076004
GradientBoosting,0.3,0.367430441898527,0.4111990580231569,0.3880845809538509,0.17345640946581362
GradientBoosting,0.32,0.3133037175590367,0.43348160129397495,0.36372272927764393,0.13499190626686194
GradientBoosting,0.34,0.26560673369184007,0.4518245997812469,0.3345481317872262,0.10623988283357742
GradientBoosting,0.36,0.22831423895253683,0.47385660560475557,0.3081535245157982,0.08357743004702073
GradientBoosting,0.38,0.19534720598550387,0.49306580112127474,0.2798291886460688,0.0662144453865721
GradientBoosting,0.4,0.1668225391629647,0.5160940325497287,0.25214241540772153,0.05156864256532799
GradientBoosting,0.42,0.1419219078793547,0.5350374614367562,0.2243370599648896,0.040661373622138286
GradientBoosting,0.44,0.1207037643207856,0.5563038793103449,0.1983669548511047,0.03173899637709088
GradientBoosting,0.46,0.10234977788169278,0.5729712041884817,0.17367585796468954,0.025148385107531025
GradientBoosting,0.48,0.08580780921206453,0.5886126704089816,0.14978063462911947,0.019771833808679567
GradientBoosting,0.5,0.07324058919803601,0.6100292112950341,0.13077966809310093,0.01543590534186387
GradientBoosting,0.52,0.06166705634790741,0.6272294887039239,0.11229377328366152,0.012082787327526401
GradientBoosting,0.54,0.05155482815057283,0.6499631540162122,0.09553208773354996,0.009153626763277576
GradientBoosting,0.56,0.04126724339490297,0.6622889305816135,0.07769340816551117,0.006937485546905111
GradientBoosting,0.58,0.033785363572597614,0.6816037735849056,0.06437959456449098,0.005203114160178833
GradientBoosting,0.6,0.026537292494739302,0.696319018404908,0.051126126126126124,0.0038156170507978107
XGBoostCalibrated,0.2,0.7429857376665887,0.31157466418276303,0.43903702680298423,0.5412202266245278
XGBoostCalibrated,0.22,0.6338555061959317,0.3365506967505664,0.43966024042652396,0.41195174593386263
XGBoostCalibrated,0.24,0.5407996259060088,0.3595662819167541,0.43194285580895914,0.31756340090958146
XGBoostCalibrated,0.26,0.46504559270516715,0.3813084112149533,0.4190345771995892,0.24876666923610577
XGBoostCalibrated,0.28,0.39893617021276595,0.40048116418260765,0.39970717423133234,0.19688969397980421
XGBoostCalibrated,0.3,0.345452419920505,0.41938688617655406,0.37884615384615383,0.1576736298466045
XGBoostCalibrated,0.32,0.3014379237783493,0.4400921658986175,0.3578019843197114,0.12643567409234563
XGBoostCalibrated,0.34,0.26174888940846386,0.45712535728868925,0.3328873030032709,0.10248207816233716
XGBoostCalibrated,0.36,0.22895721299976618,0.4744428294573643,0.3088629553698155,0.08361597163339243
XGBoostCalibrated,0.38,0.19990647650222118,0.4923697091851425,0.2843601895734597,0.06794881677329839
XGBoostCalibrated,0.4,0.17459667991582886,0.5085120871637726,0.25994256374554,0.055634779927541816
XGBoostCalibrated,0.42,0.15068973579611877,0.5251578732939499,0.23418267702230094,0.04492021891621059
XGBoostCalibrated,0.44,0.13221884498480244,0.542966874699952,0.2126539437811413,0.03669159022585369
XGBoostCalibrated,0.46,0.11748889408463876,0.5609824169690204,0.19428737132086416,0.030312957681338164
XGBoostCalibrated,0.48,0.10252513444002806,0.5760262725779968,0.1740683769165881,0.02487859400292916
XGBoostCalibrated,0.5,0.09042553191489362,0.5893333333333334,0.15679318907413978,0.020773915054343638
XGBoostCalibrated,0.52,0.07785831190086509,0.6016260162601627,0.1378739260946072,0.01699683958991752
XGBoostCalibrated,0.54,0.06704465747018938,0.6160042964554243,0.1209277807063785,0.013778617127880984
XGBoostCalibrated,0.56,0.05786766425064297,0.6301718650541057,0.10600139193746988,0.011196330840977415
XGBoostCalibrated,0.58,0.05009352349777882,0.6517110266159696,0.0930358790642132,0.008826023279118168
XGBoostCalibrated,0.6,0.0425531914893617,0.6648401826484018,0.07998681536010548,0.0070723810992060435
XGBoostCalibratedTuned,0.2,0.7525134440028057,0.3085884129533306,0.4376901762795995,0.555866029445772
XGBoostCalibratedTuned,0.22,0.6676993219546411,0.3286437654640658,0.4404812401187676,0.4496839589917521
XGBoostCalibratedTuned,0.24,0.5850479307926116,0.3469203840421476,0.4355621314650014,0.3631002852077391
XGBoostCalibratedTuned,0.26,0.5160158989946224,0.36601849164559064,0.42826303150847744,0.2946696986047946
XGBoostCalibratedTuned,0.28,0.45054945054945056,0.3842664140784685,0.4147765490892458,0.23801356663840284
XGBoostCalibratedTuned,0.3,0.39496142155716624,0.4014138893839482,0.39816151557113816,0.19417251214059972
XGBoostCalibratedTuned,0.32,0.3431143324760346,0.42093940480458947,0.37806331111325797,0.1556116549757188
XGBoostCalibratedTuned,0.34,0.29822305354220247,0.4421910209741723,0.35621029114012426,0.1240268249441147
XGBoostCalibratedTuned,0.36,0.2566635492167407,0.45830289113871203,0.32904942110982055,0.10001541663454867
XGBoostCalibratedTuned,0.38,0.22188449848024316,0.4782060972537163,0.3031222550507067,0.07981962537578047
XGBoostCalibratedTuned,0.4,0.18856675239653964,0.49776269094275577,0.27351731739370044,0.0627264318199337
XGBoostCalibratedTuned,0.42,0.16033434650455927,0.5187216338880484,0.24495445615288444,0.04904416865798196
XGBoostCalibratedTuned,0.44,0.13426467149871404,0.540979745642958,0.21513533764165965,0.03755877591921684
XGBoostCalibratedTuned,0.46,0.1129880757540332,0.5643795620437956,0.1882822773096966,0.028752023433284514
XGBoostCalibratedTuned,0.48,0.09328968903436989,0.5865490628445424,0.16097634777346312,0.021679642334078472
XGBoostCalibratedTuned,0.5,0.07598784194528875,0.6100422336931018,0.1351421591558813,0.0160140291374393
XGBoostCalibratedTuned,0.52,0.05956277764788403,0.6313506815365552,0.10885589146458712,0.01146612194557928
XGBoostCalibratedTuned,0.54,0.04518353986439093,0.658994032395567,0.08456867786226137,0.007708317274339012
XGBoostCalibratedTuned,0.56,0.03314238952536825,0.6864406779661016,0.06323185011709602,0.00499113543513451
XGBoostCalibratedTuned,0.58,0.02244563946691606,0.6969147005444646,0.043490571380032844,0.0032182224620365373
XGBoostCalibratedTuned,0.6,0.014437689969604863,0.7286135693215339,0.028314323379377542,0.0017729129730979726
XGBoostRaw,0.2,0.9921089548749124,0.2524091368746654,0.4024326631259484,0.9687620442457412
XGBoostRaw,0.22,0.9866144493804069,0.2539570293692826,0.4039391183650026,0.9555422801202498
XGBoostRaw,0.24,0.9784895955108721,0.25628071464658064,0.4061775874410084,0.9361558621752871
XGBoostRaw,0.26,0.96580547112462,0.26016785022595224,0.40991354180879963,0.905457488630232
XGBoostRaw,0.28,0.9418400748187983,0.26542681118835043,0.41414141414141414,0.8593424805364989
XGBoostRaw,0.3,0.9034369885433715,0.2737852727047278,0.42022267233996274,0.7900447082401911
XGBoostRaw,0.32,0.8531096563011457,0.2843089510080842,0.42648627324927313,0.7080089416480382
XGBoostRaw,0.34,0.7938975917699322,0.2977137721663269,0.43303735114540326,0.617416942881369
XGBoostRaw,0.36,0.7320551788636895,0.3123971065103517,0.4379174096996398,0.531218684961073
XGBoostRaw,0.38,0.6679915828851999,0.3265142857142857,0.4386274660320872,0.454251136976798
XGBoostRaw,0.4,0.6066167874678513,0.341280541944819,0.4368120883052381,0.38601325830571187
XGBoostRaw,0.42,0.5463525835866262,0.3553181783623508,0.4305984244713687,0.32681338163878826
XGBoostRaw,0.44,0.49018003273322425,0.3700957676861291,0.42175673296954763,0.2750520311416018
XGBoostRaw,0.46,0.43652092588262803,0.3854451612903226,0.4093961571142724,0.22945733446388653
XGBoostRaw,0.48,0.3882394201543138,0.4020581113801453,0.39502795289639586,0.1903568950898019
XGBoostRaw,0.5,0.34124386252045824,0.41798525094866473,0.37573612228479486,0.15665227780775456
XGBoostRaw,0.52,0.3019055412672434,0.43730420794174923,0.3572046059683945,0.12807369151314268
XGBoostRaw,0.54,0.2615735328501286,0.4533941236068896,0.3317517977611387,0.10396592923764743
XGBoostRaw,0.56,0.22889876081365443,0.47237635705669484,0.30837073785337427,0.08429044939489709
XGBoostRaw,0.58,0.1972176759410802,0.4891982021168624,0.28110810247865026,0.06789100439374085
XGBoostRaw,0.6,0.16746551321019407,0.5078886722212373,0.2518792034814717,0.053495721883912745
